id,_URI,instanceID,_PARENT_AURI,fh_1355_rr_c,fh_1355_rr_nc,fh_1355_rr_n,fh_13_55,fh_13_56,fh_13_56_1n,fh_13_56_2n,fh_13_56_3n_a,fh_13_56_3n_b,fh_13_57,fh_13_58,fh_13_59,fh_13_60,fh_13_61,fh_13_61_other,rta_form_id
1437,uuid:e1434684-92fa-4a92-8a95-c8d6c32b8173,uuid:efcfae64-c7f2-4208-97fd-59445ddf3130,uuid:efcfae64-c7f2-4208-97fd-59445ddf3130,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1438,uuid:e15dddcc-448a-4802-8629-195531c6a3e2,uuid:6e403da2-e266-46f9-bc95-d03d8647db90,uuid:6e403da2-e266-46f9-bc95-d03d8647db90,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1439,uuid:e16afa16-64cb-4012-b96b-be2438e79f11,uuid:5fdbfada-7aa4-466d-a9c2-4a67fae45d8f,uuid:5fdbfada-7aa4-466d-a9c2-4a67fae45d8f,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1440,uuid:e16fdc43-8506-4502-9c11-49e766b3236f,uuid:730b6685-88e6-4c60-a2b3-030ffe934397,uuid:730b6685-88e6-4c60-a2b3-030ffe934397,1,st,"",1,0,0,0,0,0,1,4,1,0,"","",ML_FH_Household_Full_G2
1441,uuid:e18fa950-ba74-4f95-87f8-3b1d172ef619,uuid:334c9d11-0e81-4c91-b0fd-8b727f875d3f,uuid:334c9d11-0e81-4c91-b0fd-8b727f875d3f,1,st,"",2,0,0,0,0,0,1,60,0,0,"","",ML_FH_Household_Full_G2
1442,uuid:e193ea23-cc0f-4464-b1ba-e0737f746eb4,uuid:31c49c7b-0ade-49b8-a783-e86ce6d99291,uuid:31c49c7b-0ade-49b8-a783-e86ce6d99291,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1443,uuid:e25db7aa-b7f7-451b-9ada-1581e17db0d8,uuid:06a5294e-0aac-4758-bc61-257d33582140,uuid:06a5294e-0aac-4758-bc61-257d33582140,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1444,uuid:e2a95da5-e44e-480f-9e4e-1a8c52cdaa02,uuid:8fc68dae-44b6-4f7c-a8bb-23365ad11d49,uuid:8fc68dae-44b6-4f7c-a8bb-23365ad11d49,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1445,uuid:e2db3696-1e65-4cf3-a9cc-ce4f209e2358,uuid:65a0c264-6604-439d-9a1d-39fe2dcf12d0,uuid:65a0c264-6604-439d-9a1d-39fe2dcf12d0,1,st,"",4,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
1446,uuid:e2e0ef4f-574e-449d-a0a3-11a3445f510f,uuid:feaf3693-e8ac-464d-8df6-3ee350495b79,uuid:feaf3693-e8ac-464d-8df6-3ee350495b79,1,st,"",4,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1447,uuid:e3ee5fba-c6a1-4f51-b6f8-b4925d0319fa,uuid:7846154c-9e1b-453e-8c77-aab6f782c0e5,uuid:7846154c-9e1b-453e-8c77-aab6f782c0e5,1,st,"",2,0,0,0,0,0,1,45,0,0,"","",ML_FH_Household_Full_G2
1448,uuid:e3efb3ba-068c-4ef2-a574-fc96677ba46a,uuid:0b45def8-f28e-4018-9d4d-01cf90761269,uuid:0b45def8-f28e-4018-9d4d-01cf90761269,1,st,"",2,0,0,0,0,0,1,2,0,1,4,"",ML_FH_Household_Full_G2
1449,uuid:e3fe8127-0e12-4888-b0ab-74b1e3e8e248,uuid:e1bc854c-34b4-4161-98c3-9975dfe2c88e,uuid:e1bc854c-34b4-4161-98c3-9975dfe2c88e,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1450,uuid:e438a7de-cbb2-43cc-85bb-06d390959768,uuid:87044d05-0349-44f0-a898-40b10f8bca6a,uuid:87044d05-0349-44f0-a898-40b10f8bca6a,1,st,"",5,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
1451,uuid:e46fbd3a-4e7f-4100-ad65-e654cfa3757d,uuid:cc86a3fb-15cc-4557-99c0-13d69abcb04c,uuid:cc86a3fb-15cc-4557-99c0-13d69abcb04c,1,st,"",4,0,0,0,0,0,1,0,0,1,"2 96","Mixture of water and herb",ML_FH_Household_Full_G2
1452,uuid:e4d20641-5895-4bee-8c92-2147fa8b017c,uuid:e3549d6f-38e0-43b5-9bec-0fc3f5a742aa,uuid:e3549d6f-38e0-43b5-9bec-0fc3f5a742aa,1,st,"",5,0,1,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1453,uuid:e4f18e84-3cd2-4230-b65d-9d54a0699967,uuid:51a6ccbd-77a2-4571-8494-7acc7e7b1208,uuid:51a6ccbd-77a2-4571-8494-7acc7e7b1208,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1454,uuid:e4fe17bc-17ac-4c93-9ed4-a417b987e853,uuid:8b60cd39-d9d3-4b70-a288-e64c9fb3f8a4,uuid:8b60cd39-d9d3-4b70-a288-e64c9fb3f8a4,1,st,"",4,1,1,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1455,uuid:e5046ae4-187b-4a42-9423-85145e916d03,uuid:cc4fab6b-1dec-492c-8025-1c2b4ce63c27,uuid:cc4fab6b-1dec-492c-8025-1c2b4ce63c27,1,st,"",1,0,0,1,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1456,uuid:e557baf9-352b-4a41-b515-98d9d1e3fd3b,uuid:748e1381-0771-42ff-b921-d4fe4799897e,uuid:748e1381-0771-42ff-b921-d4fe4799897e,1,st,"",3,0,0,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1457,uuid:e55cd66f-a41d-4875-b1bb-fe814e4b8a07,uuid:4500c8d7-1486-435d-a2b4-595ffa3c0f92,uuid:4500c8d7-1486-435d-a2b4-595ffa3c0f92,1,st,"",4,0,1,1,0,0,1,1,0,1,2,"",ML_FH_Household_Full_G2
1458,uuid:e56b46f4-d65d-4194-ada0-4b12b403d14c,uuid:554a4f82-6419-4a0d-8dfa-86106365daf2,uuid:554a4f82-6419-4a0d-8dfa-86106365daf2,1,st,"",2,1,0,0,0,1,1,0,0,1,96,"Traditional medicinal drop called tohantall.",ML_FH_Household_Full_G2
1459,uuid:e57b3952-76f5-42b3-8b67-84e5014aa846,uuid:b77d3371-19df-4117-a553-243987626cd8,uuid:b77d3371-19df-4117-a553-243987626cd8,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1460,uuid:e600944f-891d-42ed-a65f-b3253c8e3a67,uuid:54fc30a7-c09f-45ef-bca9-0bdb27b7b08e,uuid:54fc30a7-c09f-45ef-bca9-0bdb27b7b08e,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1461,uuid:e61c12db-c0d1-45e2-8ca9-a08200ad73da,uuid:4f21296b-499b-4b12-bcf5-78e16e431532,uuid:4f21296b-499b-4b12-bcf5-78e16e431532,1,st,"",3,1,0,0,0,0,1,0,0,1,"2 96","Water with traditional mixture known as ""tohantal""",ML_FH_Household_Full_G2
1462,uuid:e6388f3f-d88a-43a2-8482-daba1c1139b6,uuid:6ccf90e4-f06c-4644-9b91-da4c187371a3,uuid:6ccf90e4-f06c-4644-9b91-da4c187371a3,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1463,uuid:e64aa9ce-4408-4a21-b5da-92d4f093261c,uuid:e9b23fa9-2d17-405d-a164-7d9372a16f85,uuid:e9b23fa9-2d17-405d-a164-7d9372a16f85,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1464,uuid:e6bd2823-f2c4-40eb-bba8-a152b424036e,uuid:de40d00a-5d3f-41a1-a0ea-49d20ab760ba,uuid:de40d00a-5d3f-41a1-a0ea-49d20ab760ba,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1465,uuid:e6cd5c3d-e2f5-4cf4-8ad3-e7f11b96b902,uuid:aaaa2ec9-3b3b-4279-b033-ae3301f7eefd,uuid:aaaa2ec9-3b3b-4279-b033-ae3301f7eefd,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1466,uuid:e70a571a-92e7-4644-bcf9-8865c21dc4b4,uuid:942a796f-b098-4e43-a06e-140cbbeca9aa,uuid:942a796f-b098-4e43-a06e-140cbbeca9aa,1,st,"",3,0,0,0,0,0,1,32,0,1,4,"",ML_FH_Household_Full_G2
1467,uuid:e71c35a8-d3c0-432c-a5b8-6fa425c494dd,uuid:85e73e09-ac97-4c3e-863d-323dcde196f2,uuid:85e73e09-ac97-4c3e-863d-323dcde196f2,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1468,uuid:e73e3b2d-9fdb-4876-97a0-3a7e84c50a15,uuid:4d03f45e-2b28-4c7b-80dd-e2828036696d,uuid:4d03f45e-2b28-4c7b-80dd-e2828036696d,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1469,uuid:e73e4c6d-9c31-4914-8e8e-044f78354882,uuid:42250811-12ce-4a14-9cab-6d03b40a27cd,uuid:42250811-12ce-4a14-9cab-6d03b40a27cd,1,st,"",2,0,0,0,0,1,1,0,1,0,"","",ML_FH_Household_Full_G2
1470,uuid:e7587ebf-26db-46c4-b34c-9c6b9a826082,uuid:21cf144f-3e48-454f-b7b2-e4ec8d2686dc,uuid:21cf144f-3e48-454f-b7b2-e4ec8d2686dc,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1471,uuid:e7bd29d8-acff-4392-b939-0f479a804e35,uuid:99b3fc20-05ef-4fcf-abe4-347fa23648c3,uuid:99b3fc20-05ef-4fcf-abe4-347fa23648c3,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1472,uuid:e7c5884e-dce6-4f73-b4f6-fd351b2db75d,uuid:d2a9b868-6533-4a7e-84b1-b5d1e70db7ed,uuid:d2a9b868-6533-4a7e-84b1-b5d1e70db7ed,1,st,"",4,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
1473,uuid:e7e0b5aa-27ea-4fbc-9b22-d3f12862a015,uuid:bbc899cd-e4a8-46c1-8f1b-6073d88cad8a,uuid:bbc899cd-e4a8-46c1-8f1b-6073d88cad8a,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1474,uuid:e7ed796d-94c9-4716-afc4-85b30d37ee20,uuid:c3203ac3-3d18-4a1a-8025-3ab5d38b7133,uuid:c3203ac3-3d18-4a1a-8025-3ab5d38b7133,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1475,uuid:e8249955-145c-4b84-b1e9-6a602fa757db,uuid:da79215b-c668-48e7-90a2-670e09cbdc0e,uuid:da79215b-c668-48e7-90a2-670e09cbdc0e,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1476,uuid:e8259960-7629-4ff3-b6ff-81dbce9ffc17,uuid:eed36bb4-2ca4-4b53-b191-2ed2a444ed01,uuid:eed36bb4-2ca4-4b53-b191-2ed2a444ed01,1,st,"",3,1,0,0,0,0,1,8,1,0,"","",ML_FH_Household_Full_G2
1477,uuid:e826e4ef-4ee9-4360-9c16-36e310fee03e,uuid:01e89c68-22ee-4109-823b-dcc6492488b0,uuid:01e89c68-22ee-4109-823b-dcc6492488b0,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1478,uuid:e84d79a7-7e0f-46bb-adb0-fc37b30ed8c8,uuid:76f76d82-50f0-4e23-aa96-11dacdbbba5b,uuid:76f76d82-50f0-4e23-aa96-11dacdbbba5b,1,st,"",3,0,0,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1479,uuid:e8b80fed-5934-4635-85c7-02d20165f66a,uuid:47e23e95-f39c-4709-ad56-44298de337e2,uuid:47e23e95-f39c-4709-ad56-44298de337e2,1,st,"",3,1,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1480,uuid:e9119b8c-69ab-434f-b664-9e5960f8d4b5,uuid:0ecbec5d-9155-4087-aa5d-485cf6ac4639,uuid:0ecbec5d-9155-4087-aa5d-485cf6ac4639,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1481,uuid:e984993b-cd6d-457f-85e1-f920db48cbf2,uuid:a3de1b0d-9fad-4e2c-9513-8795ce4c4ae6,uuid:a3de1b0d-9fad-4e2c-9513-8795ce4c4ae6,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1482,uuid:e98fda5e-627d-498a-b062-0d9e8f30f023,uuid:2f7b6f6f-b875-49d4-83a0-d54fe94c58e9,uuid:2f7b6f6f-b875-49d4-83a0-d54fe94c58e9,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
1483,uuid:e9fd5f33-0469-41f6-8dee-32a0dbba209c,uuid:a5a3ad7d-b2d9-414e-a587-2b81eab060f5,uuid:a5a3ad7d-b2d9-414e-a587-2b81eab060f5,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1484,uuid:ea066f13-70b7-47d6-a614-85292b81546a,uuid:a4701470-7b8b-4084-803a-56597617978a,uuid:a4701470-7b8b-4084-803a-56597617978a,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1485,uuid:ea09ce83-a5f3-408e-9f43-fa9c8c5592ae,uuid:decab3e7-4f71-40e9-88fb-57236bb1d230,uuid:decab3e7-4f71-40e9-88fb-57236bb1d230,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1486,uuid:ea1653f7-ed9e-4026-8811-4a0e32e9148c,uuid:081cd320-0247-4f2e-afbc-6965ffa37059,uuid:081cd320-0247-4f2e-afbc-6965ffa37059,1,st,"",4,1,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1487,uuid:ea600539-7bcd-4909-bf87-e5550023199e,uuid:0cf11502-c026-4d49-a326-cbec4c43455f,uuid:0cf11502-c026-4d49-a326-cbec4c43455f,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1488,uuid:ea9be92e-5cdb-4763-9c2d-ccf5f206846d,uuid:8f01acec-ca46-42c1-bdb3-43b7fce2c862,uuid:8f01acec-ca46-42c1-bdb3-43b7fce2c862,1,st,"",2,0,0,0,0,0,1,5,0,0,"","",ML_FH_Household_Full_G2
1489,uuid:ea9e7396-fbda-4763-b6d9-b7ad342f82b7,uuid:cefdb6a2-29db-41bb-8fd3-f29b48094038,uuid:cefdb6a2-29db-41bb-8fd3-f29b48094038,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1490,uuid:eacec9b4-2102-4381-a7f1-7012ed9791c8,uuid:d193e4f9-625a-47e4-9314-589b06356ecb,uuid:d193e4f9-625a-47e4-9314-589b06356ecb,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1491,uuid:ead91cef-ecdd-4bdc-8af6-3ba26ddfeade,uuid:be523702-3226-4084-b4b5-a4d96426eb85,uuid:be523702-3226-4084-b4b5-a4d96426eb85,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1492,uuid:eae186bf-87a1-45a5-87aa-2f895561555d,uuid:2ea15453-c52d-49a7-aec7-3999eaba12a0,uuid:2ea15453-c52d-49a7-aec7-3999eaba12a0,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1493,uuid:eb5ebb5c-ab38-4191-a8d6-d05b2a4623e3,uuid:e239cb17-dda6-4e2b-9ef5-86caef60a703,uuid:e239cb17-dda6-4e2b-9ef5-86caef60a703,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1494,uuid:eb6d2334-92ec-459b-976e-9027966c5dd9,uuid:87c06431-0d6e-4032-a9e1-11e21b19b056,uuid:87c06431-0d6e-4032-a9e1-11e21b19b056,1,st,"",3,0,0,0,0,0,1,8,0,0,"","",ML_FH_Household_Full_G2
1495,uuid:eb75de3c-ce26-49d1-ae9d-08398d953a37,uuid:9c196373-e5ed-408f-831a-645c772d24ab,uuid:9c196373-e5ed-408f-831a-645c772d24ab,1,st,"",3,0,0,0,0,0,1,3,1,0,"","",ML_FH_Household_Full_G2
1496,uuid:eb83a55a-0585-4154-bcd3-f8ba7d08588a,uuid:042133e1-2880-4b2a-8398-314915fcb821,uuid:042133e1-2880-4b2a-8398-314915fcb821,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1497,uuid:eb97d222-d56a-4543-82ed-26bf9181df4a,uuid:cfbd8fde-4272-4afa-84eb-82caef252a8b,uuid:cfbd8fde-4272-4afa-84eb-82caef252a8b,1,st,"",5,0,0,0,0,0,1,15,0,0,"","",ML_FH_Household_Full_G2
1498,uuid:ec36d466-03ec-4339-b412-6212216fd8da,uuid:074c06b3-2cd4-4ea3-8333-079099221ea6,uuid:074c06b3-2cd4-4ea3-8333-079099221ea6,1,st,"",2,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
1499,uuid:ec4ca47f-02a8-498d-8a1f-522c596f73e8,uuid:e424b9f3-bf1a-41f8-8b0d-fe7984472129,uuid:e424b9f3-bf1a-41f8-8b0d-fe7984472129,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1500,uuid:ed034c93-345f-4da1-ace3-f947c2e468ad,uuid:c09a36eb-d51e-4d18-9ba6-cedc76ec2295,uuid:c09a36eb-d51e-4d18-9ba6-cedc76ec2295,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1501,uuid:ed2e3d3c-a716-40a3-8ef4-1efa93e97818,uuid:875c836f-0c8e-42bf-adc2-59dcc8d7b28e,uuid:875c836f-0c8e-42bf-adc2-59dcc8d7b28e,1,st,"",3,0,0,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1502,uuid:ed44c844-0e1d-4918-a71b-0e31ac9b90ea,uuid:7ac1343a-1e9d-4042-9d08-4bfa5f3a85ff,uuid:7ac1343a-1e9d-4042-9d08-4bfa5f3a85ff,1,st,"",2,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
1503,uuid:ed6621ed-1d1c-4621-8283-0c7ca5ef8cdc,uuid:536483c6-ddce-4fb8-9916-24a61b366be9,uuid:536483c6-ddce-4fb8-9916-24a61b366be9,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1504,uuid:ed700a1a-04fa-4c1e-a36c-a1477ae6d9fb,uuid:6cd6822e-2061-46ea-a1eb-7843326988a2,uuid:6cd6822e-2061-46ea-a1eb-7843326988a2,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1505,uuid:ed85a02b-25f9-4769-868f-4b7bd4b31b89,uuid:f46a6da5-5925-4189-bdfc-4d5a7ef1b290,uuid:f46a6da5-5925-4189-bdfc-4d5a7ef1b290,1,st,"",3,0,0,0,1,0,1,2,1,0,"","",ML_FH_Household_Full_G2
1506,uuid:ed8972dd-2a74-412f-9922-dc9f1f3eb82e,uuid:58a4c310-78d8-4c32-b45d-cd4c9c75ce14,uuid:58a4c310-78d8-4c32-b45d-cd4c9c75ce14,1,st,"",2,1,0,0,0,1,1,8,0,1,4,"",ML_FH_Household_Full_G2
1507,uuid:ed89b506-4e4c-4f80-a5be-a63c67bcda58,uuid:561dd9b4-addc-4c97-a020-dcd807a88d87,uuid:561dd9b4-addc-4c97-a020-dcd807a88d87,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1508,uuid:ee06c944-2803-4103-9832-ef1faea1d66d,uuid:91de7494-1cf8-4905-a86f-c1d7ef1615af,uuid:91de7494-1cf8-4905-a86f-c1d7ef1615af,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1509,uuid:ee674187-5624-498d-acbc-faebff0cd0c1,uuid:16a227a0-0f7d-43a4-ac07-d02096f9241e,uuid:16a227a0-0f7d-43a4-ac07-d02096f9241e,1,st,"",2,0,1,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
1510,uuid:ee7a66da-98ef-480e-8ed6-f88b6ca3b8c7,uuid:61ae355e-689a-4c23-a2e8-95d0987b927f,uuid:61ae355e-689a-4c23-a2e8-95d0987b927f,1,st,"",2,0,0,0,0,0,1,1,1,0,"","",ML_FH_Household_Full_G2
1511,uuid:eeb19058-b624-4ee7-9d96-42e5557ac04a,uuid:2644a5f2-89df-4aa3-ac9b-31b8f3af85f1,uuid:2644a5f2-89df-4aa3-ac9b-31b8f3af85f1,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1512,uuid:eef03747-6b4b-4037-8dc9-fa7726738952,uuid:37229afe-e50f-467c-9767-1db29b8fcf95,uuid:37229afe-e50f-467c-9767-1db29b8fcf95,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1513,uuid:ef19cb02-9860-4e97-90d4-54871fba0cd2,uuid:0d91bc89-f665-4225-8b19-6d035ab67469,uuid:0d91bc89-f665-4225-8b19-6d035ab67469,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1514,uuid:ef1a05da-f9e9-4bb6-81ae-2c125dae1382,uuid:83e79e7d-9e18-44c6-8387-6b8621eda659,uuid:83e79e7d-9e18-44c6-8387-6b8621eda659,1,st,"",5,0,0,0,0,0,1,45,0,0,"","",ML_FH_Household_Full_G2
1515,uuid:ef5868b3-1735-4a0e-a513-aa13e04e687a,uuid:54f18aab-62f4-423c-ab12-6dc89c5482ce,uuid:54f18aab-62f4-423c-ab12-6dc89c5482ce,1,st,"",3,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
1516,uuid:ef7909c5-8c86-4ed0-86cb-0e00f33ca2e2,uuid:fc2691e4-a2dc-48b8-98b0-309a287149d0,uuid:fc2691e4-a2dc-48b8-98b0-309a287149d0,1,st,"",5,0,1,1,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1517,uuid:ef9fd8ca-8171-4d04-ac52-770711d31825,uuid:12e49f4c-5a1c-44e9-80ad-4007aed05717,uuid:12e49f4c-5a1c-44e9-80ad-4007aed05717,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1518,uuid:efc7250b-70ec-4962-a5b6-3a605cb0c3d4,uuid:beabc4d2-8bae-456b-b940-1c1372b20e54,uuid:beabc4d2-8bae-456b-b940-1c1372b20e54,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1519,uuid:efd0d04f-0a27-4cb7-bf4d-57386af55fa2,uuid:18605ec2-c8a5-4136-a2ca-3e93dbe38bb6,uuid:18605ec2-c8a5-4136-a2ca-3e93dbe38bb6,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
1520,uuid:efd54fa3-66f8-414e-accf-688bffb04def,uuid:327e956a-f4ab-4252-aa6e-277569a78fa2,uuid:327e956a-f4ab-4252-aa6e-277569a78fa2,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1521,uuid:efe412d9-82d6-4d0c-b6f8-b2f46efb028e,uuid:bc0bd8c2-c39b-4e24-870f-59fb4bf9bf6e,uuid:bc0bd8c2-c39b-4e24-870f-59fb4bf9bf6e,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1522,uuid:eff17484-d5fd-4489-9042-c2e9b79ea963,uuid:ff1b753f-56be-4d2b-934f-d6f1a98447d8,uuid:ff1b753f-56be-4d2b-934f-d6f1a98447d8,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1523,uuid:eff2b5b5-8b06-435a-bc6e-930765816866,uuid:e9ce9370-3c96-4727-9a1e-b16350796bd4,uuid:e9ce9370-3c96-4727-9a1e-b16350796bd4,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
1524,uuid:f03bde90-f8c2-48fb-bb52-782a1831edf2,uuid:18262024-aad6-4136-b0cf-44820c3640e4,uuid:18262024-aad6-4136-b0cf-44820c3640e4,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1525,uuid:f0bcc516-0d82-4c79-bf96-b8c7f2fe4344,uuid:e2892706-9656-4563-936a-b8bccda39619,uuid:e2892706-9656-4563-936a-b8bccda39619,1,st,"",3,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
1526,uuid:f0e4b0ce-bc24-48a7-899b-8835b727b2d8,uuid:d9776163-90ff-4658-9a5c-06462f972e74,uuid:d9776163-90ff-4658-9a5c-06462f972e74,1,st,"",2,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
1527,uuid:f171346c-4c48-4d89-9fc1-835fd7503c4d,uuid:f948504a-a20f-407a-8765-5229aa08f3bb,uuid:f948504a-a20f-407a-8765-5229aa08f3bb,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1528,uuid:f17727cd-a211-4a60-b262-9420a7c63e71,uuid:d1f83491-00b7-43d8-9005-29697b500764,uuid:d1f83491-00b7-43d8-9005-29697b500764,1,st,"",2,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
1529,uuid:f1d1c338-9190-4c49-a7b7-02a0fd7d7a0c,uuid:790a0575-ed2e-4fda-a5cc-15a4748f3b0f,uuid:790a0575-ed2e-4fda-a5cc-15a4748f3b0f,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1530,uuid:f1eb9ae2-14a9-4748-92de-6379b3dfd17a,uuid:85d18b0e-9342-4fe9-a822-9865dde5bd1f,uuid:85d18b0e-9342-4fe9-a822-9865dde5bd1f,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
1531,uuid:f201dc55-43e0-4395-a730-947b6a7c4997,uuid:93f95b6a-68e0-4d6b-840d-439e1690e13f,uuid:93f95b6a-68e0-4d6b-840d-439e1690e13f,1,st,"",3,0,1,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
1532,uuid:f216a27d-6d25-4052-9050-104705e7268e,uuid:164a9193-580e-4555-bf66-e95c23106346,uuid:164a9193-580e-4555-bf66-e95c23106346,1,st,"",1,0,0,0,0,0,1,50,1,0,"","",ML_FH_Household_Full_G2
1533,uuid:f2628a37-4439-4015-aabf-6c980548e8df,uuid:30f6889f-93e1-4897-abf1-fccaa38a4f2d,uuid:30f6889f-93e1-4897-abf1-fccaa38a4f2d,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
1534,uuid:f2ed80fb-7495-44e1-a1a0-c058f914179e,uuid:7fcab6d2-fdca-4419-8c5c-6ffa1cc5b477,uuid:7fcab6d2-fdca-4419-8c5c-6ffa1cc5b477,1,st,"",3,1,1,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
